Code,Name,Market,Marcap
009310,참엔지니어링,KOSPI,23329484620
038530,케이바이오랩스,KOSDAQ,23328011952
103230,에스앤더블류,KOSDAQ,23328000000
377330,이지트로닉스,KOSDAQ,23320968210
208350,지란지교시큐리티,KOSDAQ,23292013750
357430,마스턴프리미어리츠,KOSPI,23245043934
070590,인티큐브,KOSDAQ,23234318154
207490,에이펙스인텍,KONEX,23220000000
139670,키네마스터,KOSDAQ,23211323640
115480,씨유메디칼,KOSDAQ,23170704921
060380,동양에스텍,KOSDAQ,23167200000
065150,대산F&B,KOSDAQ,23110448000
432980,엠에프씨,KOSDAQ,23068827270
431190,케이쓰리아이,KOSDAQ,23058241360
285800,진영,KOSDAQ,22720451000
054090,삼진엘앤디,KOSDAQ,22662982656
352940,인바이오,KOSDAQ,22550539750
016920,카스,KOSDAQ,22519507300
197140,디지캡,KOSDAQ,22486730112
123750,알톤,KOSDAQ,22483934393
009460,한창제지,KOSPI,22458841354
090150,아이윈,KOSDAQ,22445157048
076340,지에이이노더스,KONEX,22408716000
023770,플레이위드,KOSDAQ,22321505025
067010,이씨에스,KOSDAQ,22212540000
298060,풍전약품,KOSDAQ,22189993850
335870,윙스풋,KOSDAQ,22110624360
270210,에스알바이오텍,KONEX,22060564720
216400,인바이츠바이오코아,KONEX,22054360900
238200,비피도,KOSDAQ,22045100000
044380,주연테크,KOSPI,21885048252
208640,썸에이지,KOSDAQ,21860719878
115610,이미지스,KOSDAQ,21758353729
123840,뉴온,KOSDAQ,21642462000
455180,케이지에이,KOSDAQ,21635389800
348030,모비릭스,KOSDAQ,21608550000
224060,더코디,KOSDAQ,21597621570
353190,휴럼,KOSDAQ,21579374160
188040,바이오포트,KOSDAQ,21571609880
080720,한국유니온제약,KOSDAQ,21562456300
054220,비츠로시스,KOSDAQ,21454409664
331660,한국미라클피플사,KONEX,21450000000
025890,한국주강,KOSPI,21419951952
377030,비트맥스,KOSDAQ,21388720000
154030,아시아종묘,KOSDAQ,21313318989
060900,에이전트AI,KOSDAQ,21272419090
115570,스타플렉스,KOSDAQ,21198868740
017250,인터엠,KOSDAQ,21192785269
034940,조아제약,KOSDAQ,21159221841
322780,코퍼스코리아,KOSDAQ,21135724650
083640,인콘,KOSDAQ,21093302990
054940,엑사이엔씨,KOSDAQ,21032029432
085810,알티캐스트,KOSDAQ,21000948012
035620,바른손이앤에이,KOSDAQ,20991987504
236810,엔비티,KOSDAQ,20981626536
415380,스튜디오삼익,KOSDAQ,20952087225
377220,프롬바이오,KOSDAQ,20949400000
457600,벡트,KOSDAQ,20931352500
227610,아우딘퓨쳐스,KOSDAQ,20925985300
001685,대상우,KOSPI,20909602980
196700,웹스,KOSDAQ,20828008800
317860,노드메이슨,KONEX,20760789000
372800,아이티아이즈,KOSDAQ,20724521605
032680,소프트센,KOSDAQ,20668178071
065060,지엔코,KOSDAQ,20666831700
362990,드림인사이트,KOSDAQ,20664706020
279600,미디어젠,KOSDAQ,20659884210
00499K,롯데지주우,KOSPI,20583156650
148780,비큐AI,KOSDAQ,20565504150
130740,티피씨글로벌,KOSDAQ,20534832459
900100,파이온엑스,KOSDAQ,20523835278
079650,서산,KOSDAQ,20500000000
322970,무진메디,KONEX,20473948670
465770,STX그린로지스,KOSPI,20473296360
365900,브이씨,KOSDAQ,20468840000
109670,씨싸이트,KOSDAQ,20428107000
001420,태원물산,KOSPI,20178000000
020400,대동금속,KOSDAQ,20059854140
169670,코스텍시스템,KONEX,20050122990
222980,한국맥널티,KOSDAQ,20033173128
084440,유비온,KOSDAQ,20031644787
101400,엔시트론,KOSDAQ,19961039600
032280,삼일,KOSDAQ,19942715700
225590,패션플랫폼,KOSDAQ,19922152640
018700,졸스,KOSDAQ,19901196200
015020,이스타코,KOSPI,19883142400
368600,아이씨에이치,KOSDAQ,19664526420
215480,토박스코리아,KOSDAQ,19600500000
083470,이엠앤아이,KOSDAQ,19526401035
050760,에스폴리텍,KOSDAQ,19519940210
278990,EMB,KONEX,19355464800
002070,비비안,KOSPI,19354969200
101680,한국정밀기계,KOSDAQ,19329200000
049120,파인디앤씨,KOSDAQ,19305628323
023790,동일스틸럭스,KOSDAQ,19291036608
193250,링크드,KOSDAQ,19278001386
328380,솔트웨어,KOSDAQ,19255679550
076080,웰크론한텍,KOSDAQ,19205032600
214610,롤링스톤,KOSDAQ,19197807380
247660,나노씨엠에스,KOSDAQ,19134967600
303030,지니틱스,KOSDAQ,19047550080
217320,썬테크,KONEX,18889500000
389680,유디엠텍,KOSDAQ,18882979110
289010,아이스크림에듀,KOSDAQ,18853986112
005257,녹십자홀딩스2우,KOSPI,18738678500
031860,디에이치엑스컴퍼니,KOSDAQ,18714758139
222670,플럼라인생명과학,KONEX,18692639820
417180,핑거스토리,KOSDAQ,18601537200
226340,본느,KOSDAQ,18542969640
051780,큐로홀딩스,KOSDAQ,18524777040
042040,케이피엠테크,KOSDAQ,18507312138
054410,케이피티유,KOSDAQ,18410517460
032980,바이온,KOSDAQ,18354952980
113810,디젠스,KOSDAQ,18336964662
312610,에이에프더블류,KOSDAQ,18231199200
065770,CS,KOSDAQ,17906767425
134060,이퓨쳐,KOSDAQ,17884687500
060230,제이케이시냅스,KOSDAQ,17819944505
110020,전진바이오팜,KOSDAQ,17782349806
098660,에스티오,KOSDAQ,17751385920
008600,윌비스,KOSPI,17615839860
009440,KC그린홀딩스,KOSPI,17568790596
254160,제이엠멀티,KONEX,17440800000
275630,에스에스알,KOSDAQ,17416373520
014100,메디앙스,KOSDAQ,17393200000
086220,광동헬스바이오,KONEX,17369687185
45226K,한화갤러리아우,KOSPI,17368730600
115530,씨엔플러스,KOSDAQ,17345638200
060480,국일신동,KOSDAQ,17333670000
476710,타조이엔터테인먼트,KONEX,17280000000
048830,엔피케이,KOSDAQ,17188561314
018620,우진비앤지,KOSDAQ,17160238260
240600,유진테크놀로지,KOSDAQ,17147173725
191410,육일씨엔에쓰,KOSDAQ,17120101640
032800,판타지오,KOSDAQ,17059258816
108675,LX하우시스우,KOSPI,16899242100
482680,미래에셋비전스팩7호,KOSDAQ,16881825000
065690,파커스,KOSDAQ,16873246531
241820,피씨엘,KOSDAQ,16803871920
0070X0,에스테크엠,KONEX,16776100000
069330,유아이디,KOSDAQ,16766095686
001770,SHD,KOSPI,16692423720
477380,미래에셋비전스팩4호,KOSDAQ,16645500000
011090,에넥스,KOSPI,16461706016
028080,휴맥스홀딩스,KOSDAQ,16450295790
052960,태양3C,KONEX,16371711300
344860,이노진,KOSDAQ,16336740000
336040,타스컴,KONEX,16269700490
019685,대교우B,KOSPI,16240963640
009730,이렘,KOSDAQ,16006834298
067770,세진티에스,KOSDAQ,15978716479
204210,JK리버스톤리츠,KOSPI,15927568525
00806K,대덕1우,KOSPI,15918247410
106520,노블엠앤비,KOSDAQ,15904036272
199730,바이오인프라,KOSDAQ,15833514585
18064K,한진칼우,KOSPI,15780920400
0072Z0,KB제33호스팩,KOSDAQ,15683265000
092600,앤씨앤,KOSDAQ,15677196875
192390,윈하이텍,KOSDAQ,15599571806
005725,넥센우,KOSPI,15572595000
361670,삼영에스앤씨,KOSDAQ,15529382920
096870,엘디티,KOSDAQ,15468842147
0101C0,하나36호스팩,KOSDAQ,15441300000
045520,크린앤사이언스,KOSDAQ,15405000000
0130H0,엔에이치스팩33호,KOSDAQ,15376900000
469880,하나30호스팩,KOSDAQ,15340500000
477340,에이치엠씨제7호스팩,KOSDAQ,15245300000
176590,코나솔,KONEX,15174595800
030350,드래곤플라이,KOSDAQ,15171092867
0044K0,삼성스팩10호,KOSDAQ,15152800000
308100,형지글로벌,KOSDAQ,15134495040
00781K,코리아써키트2우B,KOSPI,15086205750
177350,베셀,KOSDAQ,15035131755
900270,헝셩그룹,KOSDAQ,14886869440
137940,넥스트아이,KOSDAQ,14820056664
065420,에스아이리소스,KOSDAQ,14816500893
379390,이성씨엔아이,KONEX,14775592000
227100,프로브잇,KOSDAQ,14770119384
083660,CSA 코스믹,KOSDAQ,14764922865
000087,하이트진로2우B,KOSPI,14691794000
233250,메디안디노스틱,KONEX,14670885600
0115H0,삼성스팩13호,KOSDAQ,14641200000
900120,씨엑스아이,KOSDAQ,14603186473
250930,예선테크,KOSDAQ,14553194040
473050,유안타제15호스팩,KOSDAQ,14545750000
351020,미쥬,KONEX,14504250000
079190,케스피온,KOSDAQ,14402495507
043590,웰킵스하이텍,KOSDAQ,14246800050
478440,미래에셋비전스팩6호,KOSDAQ,14206500000
002680,한탑,KOSDAQ,14154757962
208850,이비테크,KONEX,14129452500
479880,한국제15호스팩,KOSDAQ,14083500000
0099W0,미래에셋비전스팩11호,KOSDAQ,14000000000
001795,대한제당우,KOSPI,13905520200
012205,계양전기우,KOSPI,13795132200
188260,세니젠,KOSDAQ,13748549940
352770,셀레스트라,KOSDAQ,13610136750
060260,뉴보텍,KOSDAQ,13595860764
154040,다산솔루에타,KOSDAQ,13552320970
244460,올리패스,KOSDAQ,13415218661
456190,큐라켐,KONEX,13402745040
489480,키움제11호스팩,KOSDAQ,13365000000
481890,엔에이치스팩31호,KOSDAQ,13229325000
0096B0,삼성스팩12호,KOSDAQ,13140260000
149010,아이케이세미콘,KONEX,13088400000
025870,신라에스지,KOSDAQ,13040000000
0097F0,미래에셋비전스팩10호,KOSDAQ,12980500000
419540,비스토스,KOSDAQ,12967775640
0093G0,미래에셋비전스팩8호,KOSDAQ,12780800000
489730,디비금융제13호스팩,KOSDAQ,12758980000
471050,대신밸런스제17호스팩,KOSDAQ,12726000000
478390,KB제29호스팩,KOSDAQ,12719900000
054180,메디콕스,KOSDAQ,12686716395
0099X0,IBKS제25호스팩,KOSDAQ,12677600000
0037T0,KB제32호스팩,KOSDAQ,12653670000
492220,KB제31호스팩,KOSDAQ,12637350000
084695,대상홀딩스우,KOSPI,12615186420
0054V0,엔에이치스팩32호,KOSDAQ,12588412500
0088D0,메리츠제1호스팩,KOSDAQ,12517200000
0131D0,키움히어로제2호스팩,KOSDAQ,12455940000
0091W0,신영스팩11호,KOSDAQ,12439400000
482520,교보16호스팩,KOSDAQ,12413500000
088290,이원컴포텍,KOSDAQ,12378863744
217880,틸론,KONEX,12304201630
065570,삼영이엔씨,KOSDAQ,12295692232
291810,핀텔,KOSDAQ,12289577672
368970,오에스피,KOSDAQ,12241792440
482690,대신밸런스제19호스팩,KOSDAQ,12128400000
0041L0,하나35호스팩,KOSDAQ,12090150000
050090,비케이홀딩스,KOSDAQ,12088473085
069920,엑시온그룹,KOSDAQ,11983215569
477760,DB금융스팩12호,KOSDAQ,11972000000
001755,한양증권우,KOSPI,11917500000
0132G0,교보20호스팩,KOSDAQ,11904180000
084180,수성웹툰,KOSDAQ,11838655365
302920,더콘텐츠온,KONEX,11836133400
079950,인베니아,KOSDAQ,11729235000
289170,바이오텐,KONEX,11713656475
004105,태양금속우,KOSPI,11649000000
001515,SK증권우,KOSPI,11620166580
38380K,LX홀딩스1우,KOSPI,11575751500
469900,하나31호스팩,KOSDAQ,11574325000
0071M0,삼성스팩11호,KOSDAQ,11548800000
012340,뉴인텍,KOSDAQ,11515017928
060240,스타코링크,KOSDAQ,11502414560
253610,루트락,KONEX,11427491094
487360,신한제14호스팩,KOSDAQ,11404080000
225430,케이엠제약,KOSDAQ,11322142300
474660,신한제12호스팩,KOSDAQ,11316000000
474490,유안타제16호스팩,KOSDAQ,11295500000
477470,미래에셋비전스팩5호,KOSDAQ,11288800000
145995,삼양사우,KOSPI,11287135000
496070,신한제16호스팩,KOSDAQ,11268100000
0105P0,유진스팩12호,KOSDAQ,11240760000
0129K0,신한제18호스팩,KOSDAQ,11178180000
004255,NPC우,KOSPI,11140800000
0096D0,미래에셋비전스팩9호,KOSDAQ,10961500000
0098T0,교보19호스팩,KOSDAQ,10908000000
035290,골드앤에스,KOSDAQ,10846399200
073190,듀오백,KOSDAQ,10795172080
486630,KB제30호스팩,KOSDAQ,10752750000
489210,교보17호스팩,KOSDAQ,10748500000
008290,원풍물산,KOSDAQ,10661743636
493790,유안타제17호스팩,KOSDAQ,10646550000
0004Y0,디비금융제14호스팩,KOSDAQ,10630000000
0130D0,신한제17호스팩,KOSDAQ,10615920000
121850,코이즈,KOSDAQ,10569127910
043100,알파AI,KOSDAQ,10457241600
469480,IBKS제24호스팩,KOSDAQ,10426950000
008500,일정실업,KOSPI,10350000000
478110,이베스트스팩6호,KOSDAQ,10265900000
001067,JW중외제약2우B,KOSPI,10246682400
472220,신영스팩10호,KOSDAQ,10200750000
466690,키움히어로제1호스팩,KOSDAQ,10174715000
498390,한화플러스제5호스팩,KOSDAQ,10168000000
33637L,솔루스첨단소재2우B,KOSPI,10163616240
0041B0,교보18호스팩,KOSDAQ,10155600000
244880,나눔테크,KONEX,10040000000
009620,삼보산업,KOSDAQ,9907218216
238500,솔루믹스,KONEX,9883469400
488060,유진스팩11호,KOSDAQ,9581600000
011080,형지I&C,KOSDAQ,9580664260
106080,케이이엠텍,KOSDAQ,9506998050
003075,코오롱글로벌우,KOSPI,9496248340
145210,다이나믹디자인,KOSPI,9461013632
464440,한국제13호스팩,KOSDAQ,9136800000
224760,엔에스컴퍼니,KONEX,9120405500
484130,하나34호스팩,KOSDAQ,9107800000
236340,메디젠휴먼케어,KONEX,9043941000
103660,씨앗,KONEX,9020189029
473950,에스케이증권제13호스팩,KOSDAQ,8994700000
467930,IBKS제23호스팩,KOSDAQ,8904150000
465320,교보15호스팩,KOSDAQ,8896350000
178600,대동고려삼,KONEX,8881401600
309930,조이웍스앤코,KOSDAQ,8834925836
468760,유진스팩10호,KOSDAQ,8776800000
487830,신한제15호스팩,KOSDAQ,8765250000
332190,오션스바이오,KONEX,8674914930
0068Y0,비엔케이제3호스팩,KOSDAQ,8607070000
114920,대주이엔티,KONEX,8604360000
472230,에스케이증권제11호스팩,KOSDAQ,8600850000
000225,유유제약1우,KOSPI,8591664700
189350,코셋,KONEX,8544000000
487720,키움제10호스팩,KOSDAQ,8523450000
03481K,해성산업1우,KOSDAQ,8333590650
185190,수프로,KONEX,8314762500
0041J0,엘에스스팩1호,KOSDAQ,8207670000
001065,JW중외제약우,KOSPI,8138433800
004835,덕성우,KOSPI,8101440000
236030,씨알푸드,KONEX,7726661600
004985,성신양회우,KOSPI,7687490250
475250,하나33호스팩,KOSDAQ,7677500000
079970,투비소프트,KOSDAQ,7646223464
474930,신한제13호스팩,KOSDAQ,7583900000
212310,오건에코텍,KONEX,7514663025
199150,데이터스트림즈,KONEX,7384700490
066830,제노텍,KONEX,7361666820
276040,스코넥,KOSDAQ,7073119545
341170,퓨쳐메디신,KONEX,7046714145
000325,노루홀딩스우,KOSPI,6807474050
473000,에스케이증권제12호스팩,KOSDAQ,6802050000
101390,아이엠,KOSDAQ,6698084184
199290,바이오프로테크,KONEX,6693328720
475240,하나32호스팩,KOSDAQ,6656000000
234070,에이원큐브텍,KONEX,6459532384
26490K,크라운제과우,KOSPI,6312249600
447690,아이오바이오,KONEX,6049588800
251280,안지오랩,KONEX,5796504200
224810,엄지하우스,KONEX,5796000000
267080,세븐브로이맥주,KONEX,5769504288
276240,엘리비젼,KONEX,5590164652
215570,크로넥스,KONEX,5540642716
044180,KD,KOSDAQ,5477148795
009415,태영건설우,KOSPI,5459781600
202960,판도라티비,KONEX,5457336556
318660,타임기술,KONEX,5380252500
090355,노루페인트우,KOSPI,5325949000
313760,캐리,KOSDAQ,5244963048
092590,럭스피아,KONEX,5205843972
311960,인터로이드,KONEX,5172839496
266350,팡스카이,KONEX,5026568860
258050,테크트랜스,KONEX,5004531101
327610,펨토바이오메드,KONEX,4993610310
000545,흥국화재우,KOSPI,4899840000
346010,타이드,KONEX,4860062000
116100,태양기계,KONEX,4835990900
043090,더테크놀로지,KOSDAQ,4718944500
000145,하이트진로홀딩스우,KOSPI,4566857000
052770,아이톡시,KOSDAQ,4545457488
299480,지앤이헬스케어,KONEX,4362591999
121060,유니포인트,KONEX,4357583937
136660,큐엠씨,KONEX,4226100500
217910,에스제이켐,KONEX,4183166078
014825,동원시스템즈우,KOSPI,4014487200
014285,금강공업우,KOSPI,3899073750
002995,금호건설우,KOSPI,3887137800
005745,크라운해태홀딩스우,KOSPI,3826624620
005965,동부건설우,KOSPI,3720063360
140910,에이리츠,KOSPI,3704316560
004545,깨끗한나라우,KOSPI,3595691200
007575,일양약품우,KOSPI,3551738400
008355,남선알미우,KOSPI,3540735000
36328K,티와이홀딩스우,KOSPI,3524847000
208890,미래엔에듀파트너,KONEX,3520852080
000227,유유제약2우B,KOSPI,3476980800
223220,로지스몬,KONEX,3324801777
266470,바이오인프라생명과학,KONEX,3232458204
390110,애니메디솔루션,KONEX,2947902288
001525,동양우,KOSPI,2890981080
093510,엔지브이아이,KONEX,2883580000
402420,켈스,KONEX,2865490860
014915,성문전자우,KOSPI,2862000000
002785,진흥기업우B,KOSPI,2815961130
413300,티엘엔지니어링,KONEX,2663836065
140660,위월드,KONEX,2574305820
245450,씨앤에스링크,KONEX,2524776080
011155,CJ씨푸드1우,KOSPI,2386000000
002787,진흥기업2우B,KOSPI,2308346640
448780,마이크로엔엑스,KONEX,2308160160
001527,동양2우B,KOSPI,2280324910
021045,대호특수강우,KOSDAQ,2189109360
032685,소프트센우,KOSDAQ,2040953200
004415,서울식품우,KOSPI,1910845500
296520,가이아코퍼레이션,KONEX,1367433344
266170,레드우즈,KONEX,1366092000
279060,이노벡스,KONEX,1127904590
230980,비유테크놀러지,KOSDAQ,466602785
